Date0 ut0 Date1 ut1 DateMid utMid ctype x y z xo yo zo xi yi zi source
20120616 0.461 20120616 0.482 20120616 0.47149998 o -2.0030499 -0.26975 -2.5046 -1.9986 -0.2724 -2.5311 -2.0075 -0.2671 -2.4781 j
20120616 7.005 20120616 7.044 20120616 7.0245 i 1.31355 0.07619999 0.59994996 1.386 0.0711 0.5545 1.2411 0.0813 0.6454 j
20120616 8.413 20120616 8.479 20120616 8.446 o -2.01975 -0.2142 -2.4347 -2.0073 -0.223 -2.5194 -2.0322 -0.2054 -2.35 j
20120616 14.991 20120616 15.017 20120616 15.004 i 1.39505 0.037100002 0.54855 1.4413 0.0325 0.5171 1.3488 0.0417 0.58 j
20120616 16.62 20120616 16.681 20120616 16.650501 o -1.92345 -0.2195 -2.92395 -1.9046 -0.2272 -2.9929 -1.9423 -0.2118 -2.855 j
20120616 23.036 20120616 23.064 20120616 23.05 i 1.22995 0.023699999 0.65244997 1.284 0.0176 0.6213 1.1759 0.0298 0.6836 j
20120617 0.527 20120617 0.593 20120617 0.56 o -1.9804001 -0.1491 -2.70945 -1.9636 -0.1582 -2.7885 -1.9972 -0.14 -2.6304 j
20120617 7.038 20120617 7.048 20120617 7.043 i 1.26245 -0.0095 0.6342 1.2814 -0.0121 0.6229 1.2435 -0.0069 0.6455 j
20120617 8.445 20120617 8.537 20120617 8.490999 o -2.0156999 -0.08235 -2.53575 -1.9967 -0.0957 -2.6509 -2.0347 -0.069 -2.4206 j
20120617 15.032 20120617 15.033 20120617 15.032499 i 1.30595 -0.046 0.6072 1.3078 -0.0463 0.606 1.3041 -0.0457 0.6084 j
20120617 16.538 20120617 16.591 20120617 16.564499 o -1.98615 -0.05725 -2.7129 -1.973 -0.0652 -2.7763 -1.9993 -0.0493 -2.6495 j
20120617 23.065 20120617 23.091 20120617 23.078 i 1.13415 -0.04475 0.7047 1.1861 -0.054 0.6774 1.0822 -0.0355 0.732 j
20120618 0.534 20120618 0.568 20120618 0.551 o -1.9951 -0.0069999998 -2.67705 -1.9871 -0.0123 -2.7181 -2.0031 -0.0017 -2.636 j
20120618 7.033 20120618 7.041 20120618 7.0369997 i 1.2951 -0.104 0.61175 1.3098 -0.1071 0.6025 1.2804 -0.1009 0.621 j
20120618 8.479 20120618 8.483 20120618 8.481 o -2.0256 0.06115 -2.50065 -2.0249 0.0605 -2.5057 -2.0263 0.0618 -2.4956 j
20120618 14.983 20120618 15.019 20120618 15.000999 i 1.4226 -0.1646 0.52225 1.4838 -0.1796 0.478 1.3614 -0.1496 0.5665 j
20120618 16.503 20120618 16.547 20120618 16.525002 o -2.00735 0.09275 -2.6062 -1.9981 0.0855 -2.6603 -2.0166 0.1 -2.5521 j
20120618 23.029 20120618 23.031 20120618 23.029999 i 1.32305 -0.1708 0.58965003 1.3266 -0.1717 0.5873 1.3195 -0.1699 0.592 j
20120619 0.49 20120619 0.589 20120619 0.5395 o -1.9988 0.13305 -2.63655 -1.9776 0.1162 -2.7573 -2.02 0.1499 -2.5158 j
20120619 7.045 20120619 7.07 20120619 7.0575 i 1.2225499 -0.17285 0.64970005 1.2692 -0.1859 0.6218 1.1759 -0.1598 0.6776 j
20120619 8.389 20120619 8.448 20120619 8.4185 o -2.0384 0.2191 -2.3275 -2.031 0.2093 -2.4051 -2.0458 0.2289 -2.2499 j
20120619 15.04 20120619 15.051 20120619 15.0455 i 1.2671 -0.2144 0.62014997 1.287 -0.2205 0.6075 1.2472 -0.2083 0.6328 j
20120619 16.437 20120619 16.509 20120619 16.473 o -2.0185 0.24544999 -2.46455 -2.0069 0.2329 -2.5562 -2.0301 0.258 -2.3729 j
20120619 22.985 20120619 23.038 20120619 23.011501 i 1.3817999 -0.2822 0.53545 1.4706 -0.3124 0.4708 1.293 -0.252 0.6001 j
20120620 0.523 20120620 0.56 20120620 0.5415 o -1.98995 0.2651 -2.63255 -1.9825 0.2583 -2.6777 -1.9974 0.2719 -2.5874 j
20120620 7.024 20120620 7.057 20120620 7.0405 i 1.2815 -0.27789998 0.6026 1.3395 -0.2986 0.5641 1.2235 -0.2572 0.6411 j
20120620 8.568 20120620 8.587 20120620 8.577499 o -1.9703 0.29475 -2.7163 -1.9662 0.2911 -2.739 -1.9744 0.2984 -2.6936 j
20120620 15.008 20120620 15.083 20120620 15.0455 i 1.2578001 -0.299 0.60899997 1.3896 -0.3491 0.5224 1.126 -0.2489 0.6956 j
20120620 16.473 20120620 16.5 20120620 16.4865 o -1.9984 0.372 -2.48915 -1.9942 0.367 -2.5233 -2.0026 0.377 -2.455 j
20120620 23.122 20120620 23.132 20120620 23.126999 i 0.95305 -0.20775 0.78104997 0.9733 -0.2155 0.7718 0.9328 -0.2 0.7903 j
20120621 0.659 20120621 0.747 20120621 0.70299995 o -1.89695 0.32735 -2.99725 -1.8729 0.3087 -3.0945 -1.921 0.346 -2.9 j
20120621 7.148 20120621 7.164 20120621 7.156 i 0.8334 -0.18135 0.82955 0.8671 -0.1948 0.8165 0.7997 -0.1679 0.8426 j
20120621 8.344 20120621 8.358 20120621 8.351 o -2.00875 0.50565004 -2.12465 -2.0082 0.5033 -2.1439 -2.0093 0.508 -2.1054 j
20120621 15.096 20120621 15.107 20120621 15.1015 i 1.0509 -0.29395 0.7271 1.0717 -0.3031 0.7159 1.0301 -0.2848 0.7383 j
20120621 16.359 20120621 16.366 20120621 16.3625 o -1.9976001 0.54394996 -2.1527 -1.9973 0.5428 -2.1623 -1.9979 0.5451 -2.1431 j
20120621 23.002 20120621 23.04 20120621 23.021 i 1.32655 -0.44985 0.5427 1.3873 -0.4795 0.4965 1.2658 -0.4202 0.5889 j
20120622 0.499 20120622 0.517 20120622 0.508 o -1.9583 0.5314 -2.5302 -1.9556 0.5278 -2.5527 -1.961 0.535 -2.5077 j
20120622 7.028 20120622 7.028 20120622 7.028 i 1.2992 -0.4676 0.5577 1.2992 -0.4676 0.5577 1.2992 -0.4676 0.5577 j
20120622 8.692 20120622 8.728 20120622 8.71 o -1.8662 0.48295 -3.0022001 -1.857 0.4745 -3.0419 -1.8754 0.4914 -2.9625 j
20120622 14.997 20120622 15.026 20120622 15.011499 i 1.34325 -0.523 0.5144 1.3876 -0.5471 0.4785 1.2989 -0.4989 0.5503 j
20120622 16.412 20120622 16.62 20120622 16.516 o -1.928 0.60655 -2.5356 -1.8985 0.5635 -2.7951 -1.9575 0.6496 -2.2761 j
20120622 23.062 20120622 23.068 20120622 23.065 i 1.1655 -0.4561 0.6394 1.1756 -0.4617 0.6326 1.1554 -0.4505 0.6462 j
20120623 0.417 20120623 0.474 20120623 0.44550002 o -1.9389 0.67655003 -2.3604 -1.9337 0.6655 -2.4347 -1.9441 0.6876 -2.2861 j
20120623 7.023 20120623 7.078 20120623 7.0505 i 1.20435 -0.50775003 0.60204995 1.293 -0.5596 0.5379 1.1157 -0.4559 0.6662 j
20120623 8.452 20120623 8.528 20120623 8.49 o -1.91645 0.6977 -2.47125 -1.9076 0.682 -2.5677 -1.9253 0.7134 -2.3748 j
20120623 15.032 20120623 15.089 20120623 15.060499 i 1.16475 -0.5137 0.62259996 1.2572 -0.57 0.5573 1.0723 -0.4574 0.6879 j
20120623 16.396 20120623 16.525 20120623 16.460499 o -1.9072 0.74755 -2.3905 -1.8955 0.7217 -2.5573 -1.9189 0.7734 -2.2237 j
20120623 23.058 20120623 23.065 20120623 23.0615 i 1.15675 -0.53755 0.62450004 1.168 -0.5447 0.6165 1.1455 -0.5304 0.6325 j
20120624 0.366 20120624 0.386 20120624 0.376 o -1.9052501 0.8188 -2.16635 -1.9048 0.8153 -2.1936 -1.9057 0.8223 -2.1391 j
20120624 6.936 20120624 7.059 20120624 6.9975 i 1.3271501 -0.68410003 0.46125 1.4974 -0.801 0.306 1.1569 -0.5672 0.6165 j
20120624 8.322 20120624 8.423 20120624 8.372499 o -1.8877001 0.8568 -2.15165 -1.8861 0.8392 -2.2896 -1.8893 0.8744 -2.0137 j
20120624 15.034 20120624 15.049 20120624 15.0415 i 1.2014 -0.6285 0.57295 1.2238 -0.6442 0.555 1.179 -0.6128 0.5909 j
20120624 16.36 20120624 16.527 20120624 16.4435 o -1.8629 0.86595 -2.33505 -1.8523 0.8328 -2.5537 -1.8735 0.8991 -2.1164 j
20120624 23.013 20120624 23.103 20120624 23.058 i 1.1362 -0.6142 0.6052 1.2731 -0.7133 0.501 0.9993 -0.5151 0.7094 j
20120625 0.348 20120625 0.367 20120625 0.35750002 o -1.8563 0.9364 -2.10645 -1.8564 0.9332 -2.1327 -1.8562 0.9396 -2.0802 j
20120625 7.044 20120625 7.08 20120625 7.0620003 i 1.1201 -0.6317 0.6161 1.1744 -0.6726 0.5745 1.0658 -0.5908 0.6577 j
20120625 8.415 20120625 8.503 20120625 8.459 o -1.8313501 0.93359995 -2.3737998 -1.8256 0.9155 -2.488 -1.8371 0.9517 -2.2596 j
20120625 14.947 20120625 15.021 20120625 14.983999 i 1.32105 -0.82344997 0.42065 1.4141 -0.8992 0.3251 1.228 -0.7477 0.5162 j
20120625 16.535 20120625 16.794 20120625 16.664501 o -1.7571499 0.86745 -2.8616 -1.712 0.7987 -3.1579 -1.8023 0.9362 -2.5653 j
20120625 22.973 20120625 23.048 20120625 23.0105 i 1.23975 -0.7932 0.48549998 1.3379 -0.8752 0.3914 1.1416 -0.7112 0.5796 j
20120626 0.437 20120626 0.491 20120626 0.464 o -1.7962999 1.002 -2.3821502 -1.7931 0.9907 -2.4521 -1.7995 1.0133 -2.3122 j
20120626 7.048 20120626 7.075 20120626 7.0614996 i 1.0917 -0.70175004 0.60885 1.1304 -0.7345 0.5774 1.053 -0.669 0.6403 j
20120626 8.517 20120626 8.539 20120626 8.528 o -1.7687 1.0081 -2.5425 -1.7666 1.003 -2.5699 -1.7708 1.0132 -2.5151 j
20120626 15.024 20120626 15.042 20120626 15.033 i 1.1588 -0.7931 0.5389 1.1826 -0.8144 0.5169 1.135 -0.7718 0.5609 j
20120626 16.347 20120626 16.362 20120626 16.3545 o -1.7621 1.1112001 -2.0837002 -1.7625 1.1088 -2.1045 -1.7617 1.1136 -2.0629 j
20120626 22.968 20120626 23.045 20120626 23.0065 i 1.2091999 -0.8761 0.4685 1.3037 -0.9648 0.371 1.1147 -0.7874 0.566 j
20120627 0.488 20120627 0.628 20120627 0.558 o -1.72345 1.0586 -2.6079001 -1.7095 1.0243 -2.7793 -1.7374 1.0929 -2.4365 j
20120627 6.944 20120627 7.026 20120627 6.9849997 i 1.24495 -0.94930005 0.411 1.339 -1.042 0.3047 1.1509 -0.8566 0.5173 j
20120627 8.458 20120627 8.757 20120627 8.6075 o -1.68525 1.0603 -2.71195 -1.6501 0.9823 -3.0675 -1.7204 1.1383 -2.3564 j
20120627 15.001 20120627 15.01 20120627 15.005501 i 1.1862 -0.92915 0.46355 1.1968 -0.9399 0.4521 1.1756 -0.9184 0.475 j
20120627 16.419 20120627 16.47 20120627 16.4445 o -1.7002001 1.17565 -2.31795 -1.699 1.1653 -2.385 -1.7014 1.186 -2.2509 j
20120627 22.995 20120627 23.018 20120627 23.0065 i 1.16835 -0.94984996 0.4636 1.1949 -0.9777 0.4343 1.1418 -0.922 0.4929 j
20120628 0.555 20120628 0.602 20120628 0.57850003 o -1.66355 1.1452501 -2.6536 -1.6591 1.1332 -2.7105 -1.668 1.1573 -2.5967 j
20120628 7.019 20120628 7.041 20120628 7.0299997 i 1.0983 -0.91375 0.5204 1.1245 -0.942 0.4932 1.0721 -0.8855 0.5476 j
20120628 8.427 20120628 8.789 20120628 8.608 o -1.622 1.1494 -2.6982 -1.5858 1.0536 -3.1294 -1.6582 1.2452 -2.267 j
20120628 14.913 20120628 14.99 20120628 14.9515 i 1.24805 -1.1235499 0.3137 1.3232 -1.2109 0.2106 1.1729 -1.0362 0.4168 j
20120628 16.361 20120628 16.383 20120628 16.372 o -1.63385 1.2952 -2.11555 -1.6347 1.2916 -2.1458 -1.633 1.2988 -2.0853 j
20120628 22.99 20120628 22.99 20120628 22.99 i 1.1558 -1.059 0.4145 1.1558 -1.059 0.4145 1.1558 -1.059 0.4145 j
20120629 0.391 20120629 0.603 20120629 0.49699998 o -1.60485 1.27085 -2.4354 -1.5975 1.2232 -2.7058 -1.6122 1.3185 -2.165 j
20120629 6.934 20120629 6.948 20120629 6.941 i 1.2324 -1.1982 0.282 1.2451 -1.2142 0.2631 1.2197 -1.1822 0.3009 j
20120629 8.534 20120629 8.537 20120629 8.5355 o -1.5854499 1.28705 -2.5388498 -1.5853 1.2863 -2.5426 -1.5856 1.2878 -2.5351 j
20120629 14.73 20120629 14.762 20120629 14.746 i 1.4877 -1.6 -0.2649 1.5053 -1.6258 -0.3101 1.4701 -1.5742 -0.2197 j
20120629 16.444 20120629 17.082 20120629 16.763 o -1.4802 1.1556001 -2.99545 -1.3933 0.9547 -3.689 -1.5671 1.3565 -2.3019 j
20120629 22.949 20120629 22.982 20120629 22.9655 i 1.14785 -1.1854 0.34289998 1.178 -1.2258 0.299 1.1177 -1.145 0.3868 j
20120630 0.262 20120630 0.682 20120630 0.472 o -1.5182 1.3505499 -2.3378 -1.5175 1.2637 -2.8834 -1.5189 1.4374 -1.7922 j
20120630 7.017 20120630 7.09 20120630 7.0535 i 0.95140004 -0.96845 0.5628 1.0312 -1.0742 0.4751 0.8716 -0.8627 0.6505 j
20120630 8.427 20120630 8.461 20120630 8.444 o -1.51905 1.41205 -2.2968502 -1.5194 1.4053 -2.3417 -1.5187 1.4188 -2.252 j
20120630 14.969 20120630 15.001 20120630 14.985001 i 1.0734999 -1.1788 0.39 1.1026 -1.2203 0.348 1.0444 -1.1373 0.432 j
20120630 16.283 20120630 16.304 20120630 16.2935 o -1.4756999 1.4848499 -1.87885 -1.4781 1.4827 -1.9092 -1.4733 1.487 -1.8485 j
20120630 23.097 20120630 23.097 20120630 23.097 i 0.8284 -0.8749 0.6626 0.8284 -0.8749 0.6626 0.8284 -0.8749 0.6626 j
20120701 0.105 20120701 0.135 20120701 0.120000005 o -1.38445 1.51825 -1.3496001 -1.3925 1.5202 -1.3975 -1.3764 1.5163 -1.3017 j
20120701 6.952 20120701 6.968 20120701 6.96 i 1.0761 -1.28345 0.32035 1.0891 -1.3037 0.2989 1.0631 -1.2632 0.3418 j
20120701 8.308 20120701 8.335 20120701 8.3215 o -1.4297 1.53005 -1.9549999 -1.4324 1.5269 -1.9934 -1.427 1.5332 -1.9166 j
20120701 14.975 20120701 14.982 20120701 14.9785 i 1.0251501 -1.2555499 0.3676 1.0309 -1.2648 0.3583 1.0194 -1.2463 0.3769 j
20120701 16.207 20120701 16.477 20120701 16.342 o -1.39535 1.53685 -1.9955 -1.4201 1.5032 -2.3751 -1.3706 1.5705 -1.6159 j
20120701 22.92 20120701 22.982 20120701 22.951 i 1.04535 -1.3440001 0.29115 1.0917 -1.4226 0.2075 0.999 -1.2654 0.3748 j
20120702 0.437 20120702 0.494 20120702 0.4655 o -1.39365 1.53245 -2.3425 -1.3948 1.5207 -2.4169 -1.3925 1.5442 -2.2681 j
20120702 6.984 20120702 6.999 20120702 6.9915 i 0.96309996 -1.2579501 0.39775002 0.9751 -1.2786 0.3781 0.9511 -1.2373 0.4174 j
20120702 8.223 20120702 8.265 20120702 8.2439995 o -1.3285999 1.61475 -1.72225 -1.3354 1.6129 -1.7848 -1.3218 1.6166 -1.6597 j
20120702 15.001 20120702 15.019 20120702 15.01 i 0.9131 -1.2236 0.4439 0.9277 -1.2495 0.4207 0.8985 -1.1977 0.4671 j
20120702 15.99 20120702 16.19 20120702 16.09 o -1.2217 1.6121 -1.2324 -1.2815 1.6394 -1.5569 -1.1619 1.5848 -0.9079 j
20120702 22.993 20120702 23.026 20120702 23.009499 i 0.89365 -1.2416999 0.44045 0.9195 -1.2895 0.3979 0.8678 -1.1939 0.483 j
20120703 0.206 20120703 0.338 20120703 0.272 o -1.2788999 1.65335 -1.7972 -1.298 1.6453 -1.9908 -1.2598 1.6614 -1.6036 j
20120703 6.869 20120703 6.925 20120703 6.8970003 i 1.02145 -1.5533 0.13525 1.0534 -1.6194 0.0575 0.9895 -1.4872 0.213 j
20120703 8.186 20120703 8.275 20120703 8.230499 o -1.23905 1.6804 -1.67385 -1.2546 1.6787 -1.8076 -1.2235 1.6821 -1.5401 j
20120703 15.044 20120703 15.044 20120703 15.044 i 0.8009 -1.1708 0.5245 0.8009 -1.1708 0.5245 0.8009 -1.1708 0.5245 j
20120703 16.164 20120703 16.38 20120703 16.272 o -1.2176 1.6895499 -1.78665 -1.2499 1.6783 -2.1037 -1.1853 1.7008 -1.4696 j
20120703 22.947 20120703 22.947 20120703 22.947 i 0.9146 -1.466 0.2693 0.9146 -1.466 0.2693 0.9146 -1.466 0.2693 j
20120704 0.314 20120704 0.416 20120704 0.365 o -1.21755 1.70165 -2.0580502 -1.2271 1.6884 -2.1998 -1.208 1.7149 -1.9163 j
20120704 6.895 20120704 6.912 20120704 6.9035 i 0.9382 -1.5929 0.1477 0.947 -1.6136 0.1241 0.9294 -1.5722 0.1713 j
20120704 8.285 20120704 8.508 20120704 8.3965 o -1.18965 1.7063 -2.13485 -1.2078 1.6731 -2.4391 -1.1715 1.7395 -1.8306 j
20120704 14.999 20120704 15.013 20120704 15.006 i 0.79545 -1.33235 0.4228 0.8045 -1.3532 0.4046 0.7864 -1.3115 0.441 j
20120704 16.065 20120704 16.284 20120704 16.1745 o -1.0939 1.7455499 -1.48555 -1.142 1.7592 -1.8257 -1.0458 1.7319 -1.1454 j
20120704 22.979 20120704 22.987 20120704 22.983 i 0.8018 -1.4147 0.36065 0.8065 -1.4262 0.35 0.7971 -1.4032 0.3713 j
20120705 0.174 20120705 0.174 20120705 0.174 o -1.0731 1.7779 -1.4923 -1.0731 1.7779 -1.4923 -1.0731 1.7779 -1.4923 j
20120705 6.94 20120705 6.965 20120705 6.9525003 i 0.81155 -1.51445 0.27685 0.8245 -1.5485 0.2429 0.7986 -1.4804 0.3108 j
20120705 8.154 20120705 8.289 20120705 8.2215 o -1.0594001 1.7943001 -1.6322 -1.0844 1.7962 -1.8365 -1.0344 1.7924 -1.4279 j
20120705 14.936 20120705 14.951 20120705 14.9435005 i 0.79595 -1.55375 0.25075 0.8032 -1.5739 0.2303 0.7887 -1.5336 0.2712 j
20120705 16.248 20120705 16.248 20120705 16.248 o -1.0417 1.8169 -1.7139 -1.0417 1.8169 -1.7139 -1.0417 1.8169 -1.7139 j
20120705 22.967 20120705 23.014 20120705 22.9905 i 0.72389996 -1.4339 0.37489998 0.7485 -1.5034 0.3128 0.6993 -1.3644 0.437 j
20120706 0.094 20120706 0.258 20120706 0.176 o -0.97969997 1.82125 -1.487 -1.0149 1.8337 -1.7418 -0.9445 1.8088 -1.2322 j
20120706 6.848 20120706 6.905 20120706 6.8765 i 0.7977 -1.75045 0.061300002 0.8182 -1.8182 -0.0186 0.7772 -1.6827 0.1412 j
20120706 8.124 20120706 8.317 20120706 8.2205 o -0.96595 1.83955 -1.61955 -1.002 1.8451 -1.9121 -0.9299 1.834 -1.327 j
20120706 14.966 20120706 14.986 20120706 14.976 i 0.69145 -1.5039 0.3337 0.7005 -1.5329 0.3069 0.6824 -1.4749 0.3605 j
20120706 16.129 20120706 16.22 20120706 16.1745 o -0.92135 1.85815 -1.4827499 -0.9407 1.8658 -1.6243 -0.902 1.8505 -1.3412 j
20120706 22.938 20120706 22.952 20120706 22.945 i 0.6927 -1.60425 0.24825001 0.6982 -1.6234 0.2291 0.6872 -1.5851 0.2674 j
20120707 0.113 20120707 0.211 20120707 0.162 o -0.8851 1.87015 -1.4416499 -0.9066 1.8804 -1.5952 -0.8636 1.8599 -1.2881 j
20120707 6.972 20120707 7.013 20120707 6.9925003 i 0.62864995 -1.47875 0.3742 0.6461 -1.5406 0.32 0.6112 -1.4169 0.4284 j
20120707 8.148 20120707 8.165 20120707 8.1565 o -0.85325 1.88625 -1.4247 -0.857 1.8882 -1.4514 -0.8495 1.8843 -1.398 j
20120707 22.936 20120707 22.955 20120707 22.9455 i 0.61405003 -1.6387999 0.24495 0.6202 -1.6651 0.219 0.6079 -1.6125 0.2709 j
20120708 0.145 20120708 0.185 20120708 0.16499999 o -0.79455 1.9146 -1.4477501 -0.8031 1.9191 -1.5104 -0.786 1.9101 -1.3851 j
20120708 6.945 20120708 6.98 20120708 6.9625 i 0.57695 -1.6012499 0.2895 0.5881 -1.6515 0.2421 0.5658 -1.551 0.3369 j
20120708 8.065 20120708 8.252 20120708 8.1585 o -0.7559 1.91435 -1.41855 -0.7963 1.9387 -1.7124 -0.7155 1.89 -1.1247 j
20120708 14.838 20120708 14.967 20120708 14.9025 i 0.57995 -1.7648001 0.1211 0.6111 -1.9299 -0.0583 0.5488 -1.5997 0.3005 j
20120708 16.03 20120708 16.249 20120708 16.1395 o -0.71445 1.9157 -1.35415 -0.7637 1.9514 -1.7019 -0.6652 1.88 -1.0064 j
20120708 22.921 20120708 22.924 20120708 22.9225 i 0.5458 -1.7337 0.17705 0.5465 -1.7377 0.1729 0.5451 -1.7297 0.1812 j
20120709 0.135 20120709 0.289 20120709 0.21200001 o -0.716 1.9532001 -1.5834501 -0.7447 1.9636 -1.8185 -0.6873 1.9428 -1.3484 j
20120709 6.875 20120709 6.875 20120709 6.875 i 0.5364 -1.8644 0.0429 0.5364 -1.8644 0.0429 0.5364 -1.8644 0.0429 j
20120709 8.236 20120709 8.333 20120709 8.2845 o -0.7105 1.97315 -1.8018501 -0.7256 1.9719 -1.9439 -0.6954 1.9744 -1.6598 j
20120709 14.861 20120709 14.925 20120709 14.893 i 0.49975 -1.8268 0.09155 0.5107 -1.9074 0.002 0.4888 -1.7462 0.1811 j
20120709 16.052 20120709 16.174 20120709 16.112999 o -0.61214995 1.9496 -1.2716501 -0.64 1.9754 -1.4683 -0.5843 1.9238 -1.075 j
20120709 22.858 20120709 22.87 20120709 22.864 i 0.4791 -1.90925 0.009000001 0.4807 -1.9235 -0.0079 0.4775 -1.895 0.0259 j
20120710 0.028 20120710 0.137 20120710 0.082499996 o -0.56545 1.9458001 -1.1699001 -0.5927 1.9743 -1.3502 -0.5382 1.9173 -0.9896 j
20120710 6.821 20120710 6.902 20120710 6.8615 i 0.448 -1.91975 0.00014999881 0.457 -2.0156 -0.114 0.439 -1.8239 0.1143 j
20120710 8.097 20120710 8.234 20120710 8.165501 o -0.5704 1.9862 -1.4347501 -0.5978 2.0058 -1.6495 -0.543 1.9666 -1.22 j
20120710 14.861 20120710 14.865 20120710 14.863 i 0.41764998 -1.9281499 0.00335 0.418 -1.9329 -0.0023 0.4173 -1.9234 0.009 j
20120710 16.024 20120710 16.14 20120710 16.082 o -0.50270003 1.96145 -1.16675 -0.5296 1.9934 -1.3569 -0.4758 1.9295 -0.9766 j
20120710 22.91 20120710 22.96 20120710 22.935 i 0.37305 -1.74985 0.20275 0.3786 -1.8186 0.1338 0.3675 -1.6811 0.2717 j
20120711 0.081 20120711 0.158 20120711 0.119500004 o -0.48815 1.991 -1.28855 -0.5045 2.0078 -1.4124 -0.4718 1.9742 -1.1647 j
20120711 6.869 20120711 6.916 20120711 6.8925 i 0.35154998 -1.86905 0.08335 0.3547 -1.9283 0.0175 0.3484 -1.8098 0.1492 j
20120711 8.05 20120711 8.166 20120711 8.108 o -0.45025 1.99015 -1.2485 -0.475 2.0181 -1.4362 -0.4255 1.9622 -1.0608 j
20120711 14.863 20120711 14.928 20120711 14.8955 i 0.32094997 -1.86655 0.09025 0.3241 -1.949 -0.0007 0.3178 -1.7841 0.1812 j
20120711 16.124 20120711 16.191 20120711 16.157501 o -0.43875 2.02105 -1.4071 -0.4517 2.0323 -1.5127 -0.4258 2.0098 -1.3015 j
20120711 22.866 20120711 22.887 20120711 22.8765 i 0.29215002 -1.9223001 0.035949998 0.2926 -1.9479 0.0064 0.2917 -1.8967 0.0655 j
20120712 0.155 20120712 0.181 20120712 0.168 o -0.4102 2.03265 -1.4395499 -0.4151 2.0367 -1.4803 -0.4053 2.0286 -1.3988 j
20120712 6.746 20120712 6.838 20120712 6.792 i 0.25849998 -2.1122 -0.20455 0.2563 -2.2063 -0.335 0.2607 -2.0181 -0.0741 j
20120712 8.035 20120712 8.145 20120712 8.09 o -0.3459 1.9998999 -1.1861 -0.3687 2.031 -1.3658 -0.3231 1.9688 -1.0064 j
20120712 14.725 20120712 14.843 20120712 14.784 i 0.22345 -2.1303 -0.22845 0.2184 -2.2489 -0.3957 0.2285 -2.0117 -0.0612 j
20120712 16.051 20120712 16.087 20120712 16.069 o -0.3056 1.9969001 -1.11795 -0.3131 2.0085 -1.1774 -0.2981 1.9853 -1.0585 j
20120712 22.832 20120712 22.871 20120712 22.851501 i 0.1967 -1.9957 -0.03855 0.1949 -2.0407 -0.0937 0.1985 -1.9507 0.0166 j
20120713 0.006 20120713 0.034 20120713 0.020000001 o -0.24920002 1.9986501 -0.98615 -0.2587 1.9773 -1.0005 -0.2397 2.02 -0.9718 j
20120713 6.855 20120713 6.867 20120713 6.861 i 0.16575 -1.9783001 -0.013 0.165 -1.9924 -0.0299 0.1665 -1.9642 0.0039 j
20120713 8.053 20120713 8.168 20120713 8.1105 o -0.25615 2.0248 -1.2481501 -0.2779 2.0548 -1.4342 -0.2344 1.9948 -1.0621 j
20120713 14.92 20120713 14.92 20120713 14.92 i 0.1427 -1.8346 0.1513 0.1427 -1.8346 0.1513 0.1427 -1.8346 0.1513 j
20120713 15.788 20120713 16.003 20120713 15.8955 o -0.1331 1.7979 -0.5122 -0.182 1.9568 -0.892 -0.0842 1.639 -0.1324 j
20120713 22.824 20120713 22.869 20120713 22.8465 i 0.09865 -2.017 -0.0568 0.0941 -2.0681 -0.1205 0.1032 -1.9659 0.0069 j
20120713 23.88 20120714 0.016 20120713 23.948 o -0.13265 1.88645 -0.6943 -0.1662 1.9646 -0.9279 -0.0991 1.8083 -0.4607 j
20120714 6.796 20120714 6.811 20120714 6.8035 i 0.05555 -2.1134 -0.18 0.0537 -2.1289 -0.2013 0.0574 -2.0979 -0.1587 j
20120714 7.969 20120714 8.04 20120714 8.004499 o -0.1189 1.95965 -0.89304996 -0.1324 1.993 -1.0141 -0.1054 1.9263 -0.772 j
20120714 14.607 20120714 14.759 20120714 14.683001 i -0.0123000005 -2.3235502 -0.5208 -0.0335 -2.4446 -0.734 0.0089 -2.2025 -0.3076 j
20120714 16.013 20120714 16.059 20120714 16.036 o -0.0985 1.9902999 -0.9987 -0.1068 2.0091 -1.076 -0.0902 1.9715 -0.9214 j
20120714 22.57 20120714 22.57 20120714 22.57 i -0.0841 -2.4915 -0.8372 -0.0841 -2.4915 -0.8372 -0.0841 -2.4915 -0.8372 j
20120715 0.006 20120715 0.029 20120715 0.0175 o -0.06165 1.92665 -0.8669 -0.0635 1.9925 -0.9822 -0.0598 1.8608 -0.7516 j
20120715 6.613 20120715 6.766 20120715 6.6895 i -0.08565 -2.3127 -0.5053 -0.111 -2.4353 -0.7201 -0.0603 -2.1901 -0.2905 j
20120715 7.99 20120715 8.009 20120715 7.9995 o -0.0216 1.95965 -0.87205005 -0.0248 1.969 -0.9045 -0.0184 1.9503 -0.8396 j
20120715 14.719 20120715 14.725 20120715 14.722 i -0.11220001 -2.2685 -0.41640002 -0.1133 -2.2736 -0.4249 -0.1111 -2.2634 -0.4079 j
20120715 15.938 20120715 16.025 20120715 15.9815 o 0.01605 1.9367 -0.80735004 0.0022 1.9834 -0.9572 0.0299 1.89 -0.6575 j
20120715 22.758 20120715 22.762 20120715 22.759998 i -0.1341 -2.1998 -0.3102 -0.1349 -2.2035 -0.3159 -0.1333 -2.1961 -0.3045 j
20120715 23.957 20120715 23.985 20120715 23.971 o 0.0509 1.92805 -0.77055 0.0467 1.9438 -0.819 0.0551 1.9123 -0.7221 j
