  132 20110523  4.4025002 20110523 16.3913879
  133 20110523 16.4747219 20110524  4.4580555
  134 20110524  4.4636111 20110524 16.5302773
  135 20110524 16.5358334 20110524 21.5802784
  153 20110603  0.2969444 20110603  5.9080558
  154 20110603  5.9219446 20110603 17.9830551
  155 20110603 17.9886112 20110604  6.0552778
  156 20110604  6.1386113 20110604 18.1302776
  157 20110604 18.2136116 20110605  6.2013888
  158 20110605  6.2847223 20110605 18.2727776
  159 20110605 18.3561115 20110606  6.3436112
  160 20110606  6.4269443 20110606 18.4144440
  161 20110606 18.4977779 20110607  6.4836111
  162 20110607  6.4841666 20110607 18.5547218
  163 20110607 18.5602779 20110608  6.6213889
  164 20110608  6.7047224 20110608 18.7008343
  165 20110608 18.7841663 20110609  6.7680554
  166 20110609  6.8513889 20110609 18.8413887
  167 20110609 18.9247227 20110610  6.9166665
  168 20110610  7.0000000 20110610 18.9791660
  169 20110610 18.9847221 20110611  7.0569444
  170 20110611  7.1402779 20110611 19.1263885
  171 20110611 19.2097225 20110612  7.1963887
  172 20110612  7.2797222 20110612 19.2661114
  173 20110612 19.3494453 20110613  7.3297224
  174 20110613  7.3436112 20110613 19.4061108
  175 20110613 19.4894447 20110614  7.4780555
  176 20110614  7.5613890 20110614 19.5458336
  177 20110614 19.5513897 20110615  7.6222224
  178 20110615  7.7055554 20110615 19.6927776
  179 20110615 19.7761116 20110616  7.4613891
  180 20110616  7.5447221 20110616 19.2897224
  181 20110616 19.2952785 20110617  7.0619445
  182 20110617  7.1452780 20110617 18.8911114
  183 20110617 18.8966675 20110618  6.6658335
  184 20110618  6.7491665 20110618 18.4669437
  185 20110618 18.5502777 20110619  6.2680554
  186 20110619  6.3513889 20110619 18.0694447
  187 20110619 18.1527786 20110620  5.8708334
  188 20110620  5.9541669 20110620 17.6722221
  189 20110620 17.7555561 20110621  5.4772224
  190 20110621  5.5605555 20110621 17.3008327
  191 20110621 17.3063889 20110622  5.0802779
  192 20110622  5.1636109 20110622 16.8819447
  193 20110622 16.9652786 20110623  4.6836109
  194 20110623  4.7669444 20110623 16.4852772
  195 20110623 16.5686111 20110624  4.2869444
  196 20110624  4.3702779 20110624 16.1163883
  197 20110624 16.1219444 20110625  3.8930554
  198 20110625  3.9763889 20110625 15.6947222
  199 20110625 15.7780552 20110626  3.4963889
  200 20110626  3.5797222 20110626 15.2980556
  201 20110626 15.3813887 20110627  3.0999999
  202 20110627  3.1833334 20110627 14.9016666
  203 20110627 14.9849997 20110628  2.7055554
  204 20110628  2.7888889 20110628 14.5352774
  205 20110628 14.5408335 20110629  2.3375001
  206 20110629  2.3430555 20110629 14.1116667
  207 20110629 14.1949997 20110630  1.9136111
  208 20110630  1.9969444 20110630 13.7155552
  209 20110630 13.7988892 20110701  1.5175000
  210 20110701  1.6008333 20110701 13.3194447
  211 20110701 13.4027777 20110702  1.1488889
  212 20110702  1.1544445 20110702 12.9224997
  213 20110702 13.0058336 20110703  0.7244444
  214 20110703  0.8077778 20110703 12.5261106
  215 20110703 12.6094446 20110704  0.3277778
  216 20110704  0.4111111 20110704 12.1294441
  217 20110704 12.2127781 20110704 23.9311104
  218 20110705  0.0144444 20110705 11.7325001
  219 20110705 11.8158331 20110705 23.5674992
  220 20110705 23.5730553 20110706 11.3341665
  221 20110706 11.4174995 20110706 23.1375008
  222 20110706 23.2208328 20110707 10.9388885
